0	1139171205	0
32768	2300030683	4294962815
4710650	344962864	15327553
6291456	3098677849	4289676758
61398547	689352246	103368780
83237811	2715094510	4252122427
95825721	95825721	1073741824
98731140	3607413435	4137970220
120161625	893050905	147824851
129117952	3019898880	4192111445
136463397	816178892	200452477
139302295	300106385	507655199
145424576	547866718	284070358
194037831	2251313231	4278256069
202010244	215221122	999003244
215221122	3163714213	4094317340
220376704	1472583129	127344450
223647233	3489660928	3981890558
230576469	1654119114	102937369
290741070	4012782524	3207022742
300106385	3949277226	3318046591
325306009	139302295	1651168641
328957663	4192725570	2500589815
344962864	2820568234	4088644792
353712767	939524096	420821631
372379307	1822035225	106473915
390365841	1429074780	238332680
390649649	3934427130	3177349036
434174237	1272797540	334333407
436976825	1488288609	247914493
446862540	2999922997	3959018458
447854639	2614628432	4106702268
451684775	458685085	1058481797
458685085	3607413435	3538726192
483626484	2269151881	4241443461
487111119	3087007744	3874965041
496196646	2417199097	4170692963
547866718	1613164324	271273851
614070446	1476168264	374233453
636213032	4012782524	2654541034
650327841	220376704	1756712708
666957120	2069854798	45586098
668274120	328957663	1613336081
680063372	668274120	1084233824
689352246	1465109704	415130889
698143305	446862540	1402407632
705295505	2599197226	4027276584
755732783	4205213770	2278209506
805306368	2623536002	3956123173
816178892	3682531458	3035569665
836012566	2824008406	3808147685
850045611	2820240893	3802275946
881386900	4165657783	2320782032
893050905	0	2147483648
909995638	2999922997	3613201690
939524096	1790364978	281288676
943975387	2785017856	3781378897
976601044	434174237	1660054625
984263339	447854639	1650436157
986118249	1476168264	583617924
1013728243	194037831	1937502435
1020173889	3949277226	2523921074
1031403425	4205213770	2243985013
1040037824	1408900861	693658597
1073741824	4274222344	2168338739
1076164204	1325095362	817014773
1135492697	1769734599	407008300
1139171205	483626484	1693344270
1200843518	2406162456	3992414588
1207959552	881386900	1379281925
1272797540	325306009	1899367231
1275068416	850045611	1493172224
1320360116	2699975464	3496240042
1325095362	547866718	1726773055
1366073664	434174237	1852413019
1372023930	689352246	1682819437
1408900861	1408900861	1073741824
1425544162	4012782524	2337218170
1429074780	202010244	2023576215
1436263954	3087007744	2992921070
1465109704	2083842646	106628218
1472583129	3038997654	3026320130
1476168264	3102626821	2944618378
1488288609	215221122	2022320052
1494122420	436976825	1895758050
1501830773	220376704	2021947922
1509949440	909995638	1637758115
1515754600	3949277226	2344669264
1526681636	2300030683	4030182370
1546420564	1494122420	1119938353
1553489201	1488288609	1133635026
1592050745	650327841	1812535108
1604313592	220376704	2034166764
1613164324	487111119	1900844791
1625616176	3131532457	2755909299
1654119114	4192725570	2193565995
1699518028	1429074780	1423822863
1710351280	98731140	2110381085
1725678149	3707442005	2374150179
1769734599	120161625	2107048502
1786065688	2417199097	3405104095
1790364978	0	2147483648
1797820264	1425544162	1617587098
1813546828	1207959552	1746437964
1822035225	120161625	2113759589
1857172806	2636580270	2824509138
1863034164	986118249	1889365413
1867535950	1857172806	1086122887
1883840355	1813546828	1223539996
1890348317	1863034164	1143249588
1912007486	1797820264	1356626005
1956674377	483626484	2065083195
1972701039	1604313592	1800806764
1979692480	3552289376	2259824939
2049483378	3038997654	2269841635
2069854798	2999922997	2253761056
2083842646	1786065688	1937799841
2111055663	3370997767	2177852949
2111504747	1073741824	2111504747
2133285899	1725678149	2109187248
2147483647	2350027950	2147483654
2147483649	614070446	2147483649
2154756981	3624731386	2143324471
2189114500	1725678149	2261403338
2215290951	1436263954	2262385687
2251313231	1725678149	2414027370
2269151881	2636580270	1879756090
2293376539	458685085	2207876079
2300030683	145424576	2168078640
2303248635	2761395750	1872633146
2336227839	698143305	2262502861
2340157025	3489660928	2017592528
2350027950	344962864	2208535706
2406162456	2340157025	808815217
2417199097	2336227839	730237032
2514889132	3841367585	2004341885
2519108106	3914335930	2025838714
2548140726	1515754600	2873267560
2560718351	614070446	2376674033
2599197226	1515754600	2957835672
2614628432	1325095362	2803860623
2623536002	2303248635	362649257
2636580270	3113487804	1597089651
2679859954	3113749821	1501229300
2699975464	2614628432	914413458
2712275939	3449428417	1703135547
2715094510	1797820264	3626674598
2761395750	458685085	2397320816
2764707756	223647233	2270241522
2785017856	3841367585	1893178999
2820240893	805306368	2618079998
2820568234	698143305	2573483428
2824008406	1654119114	3464320294
2948793301	1020173889	2914335500
2963961177	434174237	2462614125
2977225210	2761395750	842197010
2999922997	3954368560	1896944296
3002717789	1135492697	3071570861
3019898880	2350027950	252588401
3032076399	3617521839	1633801724
3038997654	2111504747	4248099753
3049926608	3709970912	1669592173
3087007744	458685085	2544100144
3098677849	1135492697	3179586140
3102626821	2147483649	1
3113487804	976601044	3031641626
3113749821	3707442005	1631238947
3131376177	4293918720	2146522815
3131532457	483626484	2591568447
3163714213	705295505	2800000993
3221225472	4205213770	2054903297
3244763422	215221122	2372623127
3244785797	3087007744	915963771
3305094969	805306368	3036659513
3335496044	1912007486	4088309064
3355443200	3019898880	715827883
3370997767	2514889132	284225766
3395756024	353712767	2594594162
3414777088	3002717789	659533281
3449428417	2519108106	260973244
3452748922	1797820264	4045828673
3480765019	1526681636	3855314934
3486792521	1501830773	3844177207
3489660928	2350027950	134837835
3552289376	836012566	3322171894
3569765581	4038849048	1725946595
3605417394	698143305	3235529061
3607413435	4038849048	1702891034
3617521839	344962864	2706243105
3624731386	2350027950	117696285
3663138621	680063372	3274849242
3682531458	1372023930	3873613517
3707442005	943975387	3579158692
3709970912	836012566	3475484844
3715175644	2824008406	358835390
3718654997	881386900	3536429007
3735774081	3914335930	1395225267
3744929444	705295505	3388976675
3745956649	3395756024	709092019
3761774314	1515754600	3992701508
3770672292	3087007744	457186140
3774507088	3449428417	718146572
3821134978	1883840355	4179939267
3841367585	1890348317	4189002737
3914335930	4240435270	1983537648
3934427130	3244763422	369392670
3949277226	2948793301	238836922
3954368560	3774507088	701302389
3985861070	1890348317	4224478920
3993474472	3131376177	261326872
4012782524	136463397	2675677317
4038849048	2548140726	93713360
4104602596	680063372	3988384896
4160766122	2820240893	83982691
4165657783	3002717789	101481938
4192725570	3489660928	137374588
4205213770	3244763422	91929983
4240435270	1956674377	4286279655
4274222344	2715094510	10693007
4293918720	2699975464	532387
