0	0
1	1.2641814475388238e-52
2	3.7684717831108324e-49
3	1.1233656060805624e-45
4	3.3487056758138262e-42
5	9.982350930569198e-39
6	2.9756968735933691e-35
7	8.8704273623532584e-32
8	2.6442371294280449e-28
9	1.4437045551572306e-26
10	7.8823597906008258e-25
11	4.3036226246244738e-23
12	2.3496983374528107e-21
13	1.2828918236087818e-19
14	7.0043520261686299e-18
15	3.8242466280971277e-16
16	2.0879679116459298e-14
17	1.5428112031918852e-13
18	1.1399918530443536e-12
19	8.4234637544686343e-12
20	6.2241446229077749e-11
21	4.599055378652311e-10
22	3.3982678194950673e-09
23	2.5109991557439792e-08
24	1.8553913626159765e-07
25	5.043476625678876e-07
26	1.3709590863840834e-06
27	3.7266531720786684e-06
28	1.0130093598630704e-05
29	2.7536449349747141e-05
30	7.4851829887700557e-05
31	0.00020346836901064409
32	0.0005530843701478333
33	0.00091188196555451581
34	0.0015034391929775719
35	0.0024787521766663576
36	0.0040867714384640657
37	0.0067379469990854653
38	0.011108996538242304
39	0.018315638888734175
40	0.030197383422318494
41	0.038774207831722002
42	0.049787068367863938
43	0.063927861206707556
44	0.082084998623898786
45	0.10539922456186432
46	0.13533528323661267
47	0.17377394345044511
48	0.22313016014842982
49	0.25283959580474646
50	0.28650479686019009
51	0.32465246735834968
52	0.36787944117144228
53	0.41686201967850839
54	0.47236655274101469
55	0.53526142851899017
56	0.60653065971263342
57	0.64564852642789206
58	0.68728927879097224
59	0.73161562894664178
60	0.77880078307140488
61	0.82902911818040037
62	0.88249690258459534
63	0.93941306281347581
64	1
65	1.0644944589178595
66	1.1331484530668263
67	1.2062302494209807
68	1.2840254166877414
69	1.3668379411737963
70	1.4549914146182015
71	1.5488302986341331
72	1.6487212707001282
73	1.8682459574322225
74	2.1170000166126748
75	2.3988752939670981
76	2.7182818284590455
77	3.0802168489180315
78	3.4903429574618414
79	3.9550767229205777
80	4.4816890703380654
81	5.7546026760057307
82	7.3890560989306513
83	9.4877358363585262
84	12.182493960703475
85	15.642631884188175
86	20.085536923187671
87	25.790339917193066
88	33.115451958692319
89	54.59815003314425
90	90.017131300521839
