0	0	0
1	0	128
96	0	1280
834	0	3702
1210	0	4418
1271	0	4507
2268	0	6344
2306	0	6376
2540	0	6554
2708	0	6764
2924	0	7014
3013	0	7108
3261	0	7342
3667	0	7705
3718	0	7771
3923	0	8011
5105	0	9030
5359	0	9361
5876	0	9963
5921	0	10011
6164	0	10260
6640	0	10687
6770	0	10792
7036	0	10993
7158	0	11081
7518	0	11547
7542	0	11576
8312	0	12347
8360	0	12370
8872	0	12604
9186	0	12736
9993	0	13048
10038	0	13064
10069	0	13075
10203	0	13123
10277	0	13162
10442	0	13276
11264	0	13787
11364	0	13845
11865	0	14119
11913	0	14144
12288	0	14336
12307	0	14345
12510	0	14444
12936	0	14638
12971	0	14653
13098	0	14707
13108	0	14712
13116	0	14715
13249	0	14770
13373	0	14821
13556	0	14894
13637	0	14926
13854	0	15009
13997	0	15062
14336	0	15184
14865	0	15537
14961	0	15597
15019	0	15633
15063	0	15659
15409	0	15863
15437	0	15879
15628	0	15987
15708	0	16031
16384	0	16384
16719	0	16545
16725	0	16548
16867	0	16613
17037	0	16688
17260	0	16783
18432	0	17232
18739	0	17442
18901	0	17547
19415	0	17859
19456	0	17883
19992	0	18180
20096	0	18235
20353	0	18368
20753	0	18564
21305	0	18810
21523	0	18900
21796	0	19009
22080	0	19117
23040	0	19622
24299	0	20339
24907	0	20788
25513	0	21266
25573	0	21309
25938	0	21772
26170	0	22046
27156	0	23005
27770	0	23544
29291	0	25144
29505	0	25399
29803	0	25702
29939	0	25819
30093	0	25940
30096	0	25943
30230	0	26055
30479	0	26367
30632	0	26534
30748	0	26679
30936	0	26990
31230	0	27644
31475	0	28054
32227	0	29636
32767	0	32640
32768	0	32768
32769	0	32768
32802	0	32768
32841	0	32768
32855	0	32768
32991	0	32768
33552	0	32768
33667	0	32768
33713	0	32768
34498	0	32768
34723	0	32768
34764	0	32768
34779	0	32768
34941	0	32768
35021	0	32768
35868	0	32768
36083	0	32768
36452	0	32768
37673	0	32768
37918	0	32768
38084	0	32768
38213	0	32768
38868	0	32768
39156	0	32768
39552	0	32768
40438	0	32768
42051	0	32768
42496	0	32768
42535	0	32768
42996	0	32768
43137	0	32768
43470	0	32768
43475	0	32768
43628	0	32768
44461	0	32768
45049	0	32768
45462	0	32768
45596	0	32768
45739	0	32768
46080	0	32768
46257	0	32768
46454	0	32768
47104	0	32768
47145	0	32768
47331	0	32768
47339	0	32768
47455	0	32768
48585	0	32768
48959	0	32768
49024	0	32768
49152	0	32768
49229	0	32768
49246	0	32768
49512	0	32768
49609	0	32768
49681	0	32768
49896	0	32768
50479	0	32768
51200	0	32768
51865	0	32768
51929	0	32768
52195	0	32768
52614	0	32768
52663	0	32768
53167	0	32768
53199	0	32768
53248	0	32768
54008	0	32768
54353	0	32768
54566	0	32768
54637	0	32768
54788	0	32768
54910	0	32768
55093	0	32768
55110	0	32768
55497	0	32768
55608	0	32768
55748	0	32768
55877	0	32768
56045	0	32768
56676	0	32768
56784	0	32768
56855	0	32768
57205	0	32768
57688	0	32768
57793	0	32768
58349	0	32768
58401	0	32768
58570	0	32768
59261	0	32768
59416	0	32768
59481	0	32768
59842	0	32768
60174	0	32768
60260	0	32768
60415	0	32768
60723	0	32768
60871	0	32768
60909	0	32768
60914	0	32768
61038	0	32768
61369	0	32768
61448	0	32768
62545	0	32768
62829	0	32768
63593	0	32768
63803	0	32768
64110	0	32768
64206	0	32768
64424	0	32768
64438	0	32768
65102	0	32768
65520	0	32768
